name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-12018,NO,1,50,295,69,195,50,79
GENE-12019,NO,1,1,0,0,0,0,0
GENE-12020,NO,1,7,8,8,7,7,10
GENE-12021,NO,1,3,1,4,2,1,2
GENE-12022,NO,1,0,0,0,0,0,0
GENE-12023,NO,1,0,0,0,0,0,0
GENE-12024,NO,1,0,0,0,0,0,0
GENE-12025,NO,1,0,0,0,0,0,0
GENE-12026,NO,1,0,0,0,0,0,0
GENE-12027,NO,1,0,0,0,0,0,0
GENE-12028,NO,1,0,0,0,0,0,0
GENE-12029,NO,1,0,6,8,12,2,0
GENE-12030,NO,1,0,0,0,0,0,0
GENE-12031,NO,1,301,335,320,314,277,394
GENE-12032,NO,1,0,0,0,0,0,0
GENE-12033,NO,1,1,0,0,0,0,0
GENE-12034,NO,1,0,0,0,0,0,0
GENE-12035,NO,1,0,0,0,0,0,0
GENE-12036,NO,1,0,0,0,0,0,0
GENE-12037,NO,1,3,4,4,1,0,0
GENE-12038,NO,1,0,0,0,0,0,0
GENE-12039,NO,1,53,67,60,43,53,52
GENE-12040,NO,1,0,0,0,0,0,0
GENE-12041,NO,1,0,0,0,0,0,0
GENE-12042,NO,1,0,0,0,0,0,0
GENE-12043,NO,1,0,0,0,0,0,0
GENE-12044,NO,1,489,385,452,402,528,584
GENE-12045,NO,1,0,1,0,0,1,0
GENE-12046,NO,1,1,0,1,2,2,3
GENE-12047,NO,1,0,0,0,0,0,0
GENE-12048,NO,1,0,0,0,0,0,0
GENE-12049,NO,1,7,16,12,14,12,7
GENE-12050,NO,1,10,6,8,4,4,2
GENE-12051,NO,1,0,0,0,0,0,0
GENE-12052,NO,1,0,0,0,0,0,0
GENE-12053,NO,1,504,415,476,455,487,450
GENE-12054,NO,1,0,0,0,0,0,0
GENE-12055,NO,1,0,0,0,0,0,0
GENE-12056,NO,1,22,10,6,9,13,10
GENE-12057,NO,1,1,0,0,0,0,0
GENE-12058,NO,1,37,53,44,47,50,27
GENE-12059,NO,1,0,0,0,0,0,0
GENE-12060,NO,1,0,0,0,0,0,0
GENE-12061,NO,1,0,0,0,0,0,0
GENE-12062,NO,1,0,0,0,0,0,0
GENE-12063,NO,1,0,0,0,0,0,0
GENE-12064,NO,1,83,89,72,82,70,100
GENE-12065,NO,1,11,30,19,18,14,17
GENE-12066,NO,1,0,0,0,0,0,0
GENE-12067,NO,1,0,0,0,0,0,0
GENE-12068,NO,1,0,0,0,0,0,0
GENE-12069,NO,1,626,1001,1107,963,894,1196
GENE-12070,NO,1,0,0,0,0,0,1
GENE-12071,NO,1,0,8,0,9579,298,9
GENE-12072,NO,1,0,0,0,0,0,0
GENE-12073,NO,1,9,10,11,12,9,14
GENE-12074,NO,1,0,0,0,0,0,0
GENE-12075,NO,1,0,0,0,0,0,0
GENE-12076,NO,1,0,0,0,0,0,0
GENE-12077,NO,1,335,221,211,278,306,245
GENE-12078,NO,1,0,0,0,0,0,0
GENE-12079,NO,1,1,3,1,2,1,0
GENE-12080,NO,1,61,77,36,63,72,43
GENE-12081,YES,1,0,0,0,0,0,0
GENE-12082,NO,1,0,0,0,0,0,0
GENE-12083,NO,1,0,0,0,0,0,0
GENE-12084,NO,1,0,0,0,0,0,0
GENE-12085,YES,1,0,0,0,0,0,0
GENE-12086,NO,1,0,0,0,0,0,0
GENE-12087,NO,1,30,19,19,24,28,19
GENE-12088,NO,1,18,25,17,20,14,18
GENE-12089,NO,1,0,0,0,0,0,0
GENE-12090,NO,1,17,16,25,13,13,19
GENE-12091,NO,1,0,0,0,0,0,0
GENE-12092,NO,1,7,16,17,17,21,12
GENE-12093,NO,1,0,0,0,0,0,0
GENE-12094,NO,1,0,0,0,0,0,0
GENE-12095,NO,1,2,0,2,2,3,0
GENE-12096,NO,1,0,0,0,0,0,0
GENE-12097,NO,1,0,0,0,0,0,0
GENE-12098,NO,1,0,0,0,0,0,0
GENE-12099,NO,1,256,263,234,274,210,276
GENE-12100,NO,1,0,0,0,0,0,0
GENE-12101,NO,1,0,0,0,0,0,0
GENE-12102,NO,1,2405,2773,2941,2330,2389,2610
GENE-12103,NO,1,0,0,0,0,0,0
GENE-12104,YES,1,0,0,0,0,1,0
GENE-12105,NO,1,0,0,0,0,0,0
GENE-12106,NO,1,0,0,0,0,0,0
GENE-12107,NO,1,68,64,52,93,84,94
GENE-12108,NO,1,0,0,0,0,0,0
GENE-12109,NO,1,0,0,0,0,0,0
GENE-12110,NO,1,0,0,0,0,0,0
GENE-12111,NO,1,2,2,2,2,7,5
GENE-12112,NO,1,0,0,0,0,0,0
GENE-12113,NO,1,0,3,4,5,1,14
GENE-12114,NO,1,3,3,10,8,1,10
GENE-12115,NO,1,1,1,0,0,1,1
GENE-12116,NO,1,75,0,2287,0,61,246
GENE-12117,NO,1,0,0,0,0,0,0
GENE-12118,NO,1,20,19,23,23,29,29
GENE-12119,NO,1,32,25,38,29,43,33
GENE-12120,NO,1,0,0,0,0,0,0
GENE-12121,NO,1,0,0,0,0,0,0
GENE-12122,NO,1,0,0,0,0,0,0
GENE-12123,NO,1,68,94,44,0,3,710
GENE-12124,NO,1,0,0,0,0,0,0
GENE-12125,NO,1,0,3,0,0,0,1
GENE-12126,NO,1,3,3,10,4,4,6
GENE-12127,NO,1,88,50,94,78,70,91
GENE-12128,NO,1,0,0,0,0,0,0
GENE-12129,NO,1,518,436,436,477,431,425
GENE-12130,NO,1,0,0,0,0,0,0
GENE-12131,NO,1,1,1,0,1,0,0
GENE-12132,NO,1,0,0,0,0,0,0
GENE-12133,NO,1,0,0,0,0,0,0
GENE-12134,NO,1,589,617,609,1537,720,1619
GENE-12135,NO,1,3,0,2,0,2,1
GENE-12136,NO,1,0,0,0,0,0,0
GENE-12137,NO,1,0,0,0,0,0,0
GENE-12138,NO,1,29,22,33,25,19,33
GENE-12139,NO,1,0,0,0,0,0,0
GENE-12140,NO,1,0,0,0,0,0,0
GENE-12141,NO,1,0,0,0,0,0,0
GENE-12142,NO,1,0,0,0,0,0,0
GENE-12143,YES,1,0,0,0,0,0,0
GENE-12144,NO,1,29,35,26,28,31,37
GENE-12145,NO,1,0,0,0,0,0,0
GENE-12146,NO,1,0,0,0,0,0,0
GENE-12147,YES,1,0,0,0,0,0,0
GENE-12148,NO,1,22,15,10,11,22,18
GENE-12149,NO,1,2,0,0,0,1,0
GENE-12150,NO,1,0,0,0,0,0,0
GENE-12151,NO,1,1234,1190,1079,1223,1571,1142
GENE-12152,NO,1,0,0,0,0,0,0
GENE-12153,NO,1,0,0,0,0,0,0
GENE-12154,NO,1,510,237,455,271,494,645
GENE-12155,NO,1,1,1,4,3,2,0
GENE-12156,NO,1,980,940,1055,984,1043,982
GENE-12157,NO,1,0,0,0,0,0,0
GENE-12158,NO,1,0,0,0,0,0,0
GENE-12159,NO,1,26,16,20,22,18,22
GENE-12160,NO,1,613,738,616,667,717,549
GENE-12161,NO,1,6,4,10,11,5,4
GENE-12162,NO,1,0,0,0,0,0,0
GENE-12163,NO,1,0,0,0,0,0,0
GENE-12164,NO,1,16,32,24,16,27,25
GENE-12165,NO,1,6038,6257,6525,6216,7092,6338
GENE-12166,NO,1,1490,1253,1601,1433,1434,1322
GENE-12167,NO,1,0,0,0,0,0,0
GENE-12168,YES,1,0,0,0,0,0,0
GENE-12169,NO,1,0,0,0,0,0,0
GENE-12170,NO,1,310,227,217,397,360,299
GENE-12171,NO,1,0,0,0,0,0,0
GENE-12172,NO,1,0,0,0,0,0,0
GENE-12173,NO,1,159,169,161,184,219,198
GENE-12174,NO,1,0,0,0,0,0,0
GENE-12175,NO,1,347,334,230,393,203,284
GENE-12176,NO,1,0,0,0,0,0,0
GENE-12177,NO,1,0,0,0,0,0,0
GENE-12178,NO,1,12,11,13,12,9,5
GENE-12179,YES,1,0,0,0,0,0,0
GENE-12180,NO,1,23,16,12,40,14,14
GENE-12181,NO,1,0,0,0,0,0,0
GENE-12182,NO,1,80,75,73,87,56,104
GENE-12183,NO,1,0,0,0,0,0,0
GENE-12184,YES,1,0,0,0,0,0,0
GENE-12185,NO,1,0,0,0,0,0,0
GENE-12186,NO,1,0,0,0,0,0,0
GENE-12187,NO,1,0,0,0,0,0,0
GENE-12188,YES,1,0,0,0,0,0,0
GENE-12189,NO,1,0,0,0,0,0,0
GENE-12190,NO,1,218,251,253,245,239,228
GENE-12191,NO,1,3,1,6,0,2,3
GENE-12192,NO,1,0,0,0,0,0,0
GENE-12193,NO,1,0,0,0,0,0,0
GENE-12194,NO,1,406,349,308,472,398,296
GENE-12195,NO,1,1,0,0,0,0,0
GENE-12196,NO,1,149,131,116,100,132,125
GENE-12197,NO,1,4840,4263,3518,4234,4525,4614
GENE-12198,NO,1,0,0,0,0,0,0
GENE-12199,NO,1,0,0,0,0,0,0
GENE-12200,NO,1,23,17,10,25,23,14
GENE-12201,YES,1,0,0,0,0,0,0
GENE-12202,NO,1,0,0,0,0,0,0
GENE-12203,YES,1,0,0,0,0,0,0
GENE-12204,NO,1,353,136,154,349,103,112
GENE-12206,NO,1,1148,1332,1176,1337,1311,1125
GENE-12207,NO,1,0,0,0,0,1,0
GENE-12208,NO,1,0,0,0,0,0,0
GENE-12209,NO,1,0,0,0,0,0,0
GENE-12210,NO,1,0,0,0,0,0,0
GENE-12211,NO,1,37,52,33,10,59,28
GENE-12212,NO,1,0,0,0,0,0,0
GENE-12213,NO,1,0,0,0,0,0,0
GENE-12214,NO,1,0,0,0,0,0,0
GENE-12215,NO,1,2778,3393,2505,3097,3049,3094
GENE-12216,NO,1,0,0,0,0,0,0
GENE-12217,NO,1,0,0,0,0,0,0
GENE-12218,NO,1,0,0,0,0,0,0
GENE-12219,NO,1,0,0,0,0,0,0
GENE-12221,NO,1,35,37,47,31,41,49
GENE-12222,NO,1,0,0,0,0,0,0
GENE-12223,NO,1,48,37,48,44,38,42
GENE-12224,NO,1,0,0,0,0,0,0
GENE-12225,NO,1,0,0,0,0,0,0
GENE-12226,NO,1,0,0,0,0,0,0
GENE-12227,NO,1,3,4,6,4,2,8
GENE-12228,NO,1,0,0,0,0,0,0
GENE-12229,NO,1,0,0,0,0,0,0
GENE-12230,NO,1,0,0,0,0,0,0
GENE-12231,NO,1,0,0,0,0,0,0
GENE-12232,NO,1,0,0,0,0,0,0
GENE-12233,NO,1,0,0,0,0,0,0
GENE-12234,NO,1,278,382,390,447,417,433
GENE-12235,NO,1,0,0,0,0,0,0
GENE-12236,NO,1,0,0,0,0,0,0
GENE-12237,NO,1,10,6,4,5,7,1
GENE-12238,NO,1,0,0,0,0,0,0
GENE-12239,NO,1,0,1,1,0,1,0
GENE-12240,NO,1,0,0,0,0,0,0
GENE-12241,NO,1,0,0,0,0,0,0
GENE-12242,NO,1,0,0,0,0,0,0
GENE-12243,NO,1,0,0,0,0,0,0
GENE-12244,NO,1,1420,1158,1443,1419,1326,1582
GENE-12245,NO,1,0,0,0,0,0,0
GENE-12246,NO,1,0,0,0,0,0,0
GENE-12247,NO,1,0,0,0,0,0,0
GENE-12248,NO,1,27,16,41,35,32,33
GENE-12249,NO,1,0,0,0,0,0,0
GENE-12250,NO,1,0,0,0,0,0,0
GENE-12251,NO,1,0,0,0,0,0,0
GENE-12252,NO,1,0,0,0,0,0,0
GENE-12253,NO,1,664,739,714,827,916,655
GENE-12254,NO,1,0,0,0,0,0,0
GENE-12255,NO,1,39,54,44,47,62,24
GENE-12256,NO,1,0,0,0,0,0,0
GENE-12257,NO,1,0,0,0,0,0,0
GENE-12258,NO,1,181,129,195,181,185,207
GENE-12259,NO,1,0,0,0,0,0,0
GENE-12260,NO,1,14,18,19,14,20,15
GENE-12261,NO,1,100,97,111,101,89,100
GENE-12262,NO,1,0,0,0,0,0,0
GENE-12263,NO,1,411,429,616,425,375,482
GENE-12264,NO,1,127,104,96,131,105,112
GENE-12265,NO,1,0,0,0,0,0,0
GENE-12266,NO,1,0,0,0,0,0,0
GENE-12267,NO,1,0,0,0,0,0,0
GENE-12268,NO,1,0,0,0,0,0,0
GENE-12269,NO,1,0,0,0,0,0,0
GENE-12270,NO,1,27,27,52,26,27,23
GENE-12271,NO,1,2346,911,900,1259,590,747
GENE-12272,NO,1,0,0,0,0,0,0
GENE-12273,NO,1,240,233,331,267,350,259
GENE-12274,NO,1,0,0,0,0,0,0
GENE-12275,NO,1,0,2,0,3,1,4
GENE-12276,NO,1,0,0,0,0,0,0
GENE-12277,NO,1,0,0,0,0,0,0
GENE-12278,NO,1,0,0,0,0,0,0
GENE-12279,NO,1,1,0,1,1,1,0
GENE-12280,NO,1,63,104,68,88,61,77
GENE-12281,NO,1,0,0,0,0,0,0
GENE-12282,NO,1,65,41,68,83,90,74
GENE-12283,NO,1,0,0,0,0,0,0
GENE-12284,NO,1,0,0,0,0,0,0
GENE-12285,NO,1,4,10,13,7,6,13
GENE-12286,NO,1,0,0,0,0,0,0
GENE-12287,NO,1,442,425,375,464,440,419
GENE-12288,NO,1,0,0,0,0,0,0
GENE-12289,NO,1,0,0,0,0,0,0
GENE-12290,NO,1,0,0,0,0,0,0
GENE-12291,NO,1,0,0,0,0,0,0
GENE-12292,NO,1,0,0,0,0,0,0
GENE-12293,NO,1,0,0,0,0,0,0
GENE-12294,NO,1,3089,2931,3010,3072,3097,3436
GENE-12295,NO,1,8,2,4,8,3,3
GENE-12296,NO,1,0,1,0,1,0,1
GENE-12297,YES,1,0,0,0,0,0,0
GENE-12298,NO,1,97,127,93,104,105,96
GENE-12299,NO,1,2739,3302,3640,3017,4073,3047
GENE-12300,NO,1,0,0,0,0,0,0
GENE-12301,NO,1,0,0,0,0,0,0
GENE-12302,NO,1,0,0,0,0,0,0
GENE-12303,NO,1,0,1,0,0,0,0
GENE-12304,NO,1,0,0,0,0,0,0
GENE-12305,YES,1,0,0,0,0,0,0
GENE-12306,NO,1,135,144,126,121,110,93
GENE-12307,YES,1,0,0,0,0,0,0
GENE-12308,NO,1,0,0,0,0,0,0
GENE-12309,NO,1,0,0,0,1,0,0
GENE-12310,NO,1,0,0,0,0,0,0
GENE-12311,NO,1,0,0,0,0,0,0
GENE-12312,NO,1,407,294,346,462,407,251
GENE-12313,NO,1,101,133,150,148,105,131
GENE-12314,NO,1,0,0,0,0,0,0
GENE-12315,NO,1,0,0,0,0,0,0
GENE-12316,NO,1,0,0,0,0,0,0
GENE-12317,NO,1,0,0,0,0,0,0
GENE-12318,NO,1,0,0,0,0,0,0
GENE-12319,NO,1,0,0,0,0,0,0
GENE-12320,NO,1,0,0,0,0,0,0
GENE-12321,NO,1,0,0,0,0,0,0
GENE-12322,NO,1,1615,1553,1792,1622,1722,1846
GENE-12323,NO,1,0,0,0,0,0,0
GENE-12324,NO,1,0,0,0,0,0,0
GENE-12325,NO,1,4,4,3,2,3,5
GENE-12326,NO,1,0,0,0,0,0,0
GENE-12327,NO,1,0,0,0,0,0,0
GENE-12328,NO,1,0,0,0,0,0,0
GENE-12329,NO,1,2,1,1,0,1,2
GENE-12330,NO,1,0,0,0,0,0,0
GENE-12331,NO,1,0,0,0,0,0,0
GENE-12332,NO,1,0,0,0,0,0,0
GENE-12333,NO,1,0,0,0,0,0,0
GENE-12334,NO,1,0,0,0,0,0,0
GENE-12335,NO,1,0,0,0,0,0,0
GENE-12336,NO,1,0,0,0,0,0,0
GENE-12337,NO,1,6,3,7,9,7,7
GENE-12338,NO,1,0,0,0,0,0,0
GENE-12339,NO,1,0,0,0,0,0,0
GENE-12340,NO,1,0,0,2,2,1,0
GENE-12341,NO,1,25,25,18,24,22,19
GENE-12342,NO,1,1,2,2,2,1,2
GENE-12343,NO,1,3,2,1,4,1,5
GENE-12344,NO,1,0,0,0,0,0,0
GENE-12345,NO,1,0,0,0,0,0,0
GENE-12346,NO,1,0,0,0,0,0,0
GENE-12347,NO,1,0,0,0,0,0,0
GENE-12348,NO,1,0,0,0,0,0,0
GENE-12349,NO,1,0,0,0,0,0,0
GENE-12350,NO,1,0,0,0,0,0,0
GENE-12351,NO,1,0,0,0,0,0,0
GENE-12352,YES,1,0,0,0,0,0,0
GENE-12353,NO,1,0,0,0,0,0,0
GENE-12354,NO,1,6,7,4,6,2,2
GENE-12355,NO,1,0,1,1,3,1,1
GENE-12356,NO,1,0,0,0,0,0,0
GENE-12357,NO,1,330,373,266,459,342,356
GENE-12358,NO,1,0,0,0,0,0,0
GENE-12359,NO,1,10,7,13,8,4,7
GENE-12360,NO,1,3,4,3,3,1,6
GENE-12361,NO,1,351,241,391,289,369,332
GENE-12362,NO,1,0,0,0,0,0,0
GENE-12363,NO,1,0,0,0,0,0,0
GENE-12364,NO,1,0,0,0,0,0,0
GENE-12365,NO,1,0,0,0,0,0,0
GENE-12366,NO,1,0,0,0,1,0,0
GENE-12367,NO,1,0,0,0,0,0,0
GENE-12368,NO,1,5,6,10,7,4,3
GENE-12369,NO,1,0,0,0,0,0,0
GENE-12370,NO,1,1983,5460,6075,4422,988,7267
GENE-12371,NO,1,0,0,0,0,0,0
GENE-12372,NO,1,0,0,0,0,0,0
GENE-12373,NO,1,0,0,0,0,0,0
GENE-12374,YES,1,9,10,5,11,9,11
GENE-12375,NO,1,11,9,12,15,8,9
GENE-12376,NO,1,0,0,0,0,0,0
GENE-12377,NO,1,7,8,7,8,9,10
GENE-12378,NO,1,0,3,2,1,0,2
GENE-12379,NO,1,0,0,0,0,0,0
GENE-12380,NO,1,0,0,0,0,0,0
GENE-12381,NO,1,0,0,0,0,0,0
GENE-12382,NO,1,0,0,0,0,0,0
GENE-12383,NO,1,0,0,0,0,0,1
GENE-12384,NO,1,1836,3984,2025,2637,2262,1542
GENE-12385,NO,1,514,552,448,398,449,359
GENE-12386,NO,1,5,7,5,7,13,6
GENE-12387,NO,1,178,128,156,145,151,155
GENE-12388,NO,1,0,0,0,0,0,0
GENE-12389,NO,1,26,42,29,42,48,32
GENE-12390,NO,1,1,1,1,1,0,4
GENE-12391,NO,1,0,0,0,0,0,0
GENE-12392,NO,1,0,0,0,0,0,0
GENE-12393,NO,1,0,0,0,0,0,0
GENE-12394,NO,1,0,0,0,0,0,0
GENE-12395,NO,1,0,0,0,0,0,0
GENE-12396,NO,1,340,416,359,363,421,332
GENE-12397,NO,1,40,19,19,14,0,21
GENE-12398,NO,1,0,0,0,0,0,0
GENE-12399,NO,1,43,49,50,64,45,85
GENE-12400,NO,1,121,148,125,122,109,154
GENE-12401,NO,1,0,0,0,0,0,0
GENE-12402,NO,1,0,0,0,0,0,0
GENE-12403,NO,1,0,0,0,0,0,0
GENE-12404,NO,1,124,145,155,166,95,139
GENE-12405,NO,1,0,0,0,0,0,0
GENE-12406,NO,1,0,0,0,0,0,0
GENE-12407,NO,1,0,0,0,0,0,0
GENE-12408,NO,1,0,0,0,0,0,0
GENE-12409,NO,1,0,0,0,0,0,0
GENE-12410,NO,1,0,0,0,0,0,0
GENE-12411,NO,1,6,6,1,1,4,1
GENE-12412,NO,1,247,131,131,134,203,164
GENE-12413,NO,1,0,0,0,0,0,0
GENE-12414,NO,1,0,0,0,0,0,0
GENE-12415,NO,1,0,0,0,0,0,0
GENE-12416,NO,1,68,58,59,69,44,59
GENE-12417,YES,1,0,0,0,0,0,0
GENE-12418,NO,1,31,54,50,35,47,36
GENE-12419,NO,1,22,40,34,36,39,53
GENE-12420,NO,1,0,0,0,0,0,0
GENE-12421,NO,1,0,0,0,0,0,0
GENE-12422,NO,1,0,0,0,0,0,0
GENE-12423,NO,1,0,0,0,0,0,0
GENE-12424,NO,1,0,0,0,0,0,0
GENE-12425,NO,1,0,0,0,0,0,0
GENE-12426,NO,1,0,0,0,0,0,0
GENE-12427,YES,1,0,0,0,0,0,0
GENE-12428,NO,1,0,0,0,0,0,0
GENE-12429,NO,1,0,0,0,0,0,0
GENE-12430,NO,1,0,1,0,0,1,0
GENE-12431,NO,1,0,0,0,0,0,0
GENE-12432,NO,1,0,0,0,0,0,0
GENE-12433,NO,1,0,0,0,0,0,0
GENE-12434,NO,1,0,0,0,0,0,0
GENE-12435,NO,1,8,11,1,3,11,8
GENE-12436,NO,1,0,0,0,0,0,0
GENE-12437,NO,1,0,0,0,0,0,0
GENE-12438,NO,1,0,0,0,0,0,0
GENE-12439,NO,1,3,1,4,1,0,2
GENE-12440,NO,1,0,0,0,0,0,0
GENE-12441,NO,1,0,0,0,0,0,0
GENE-12442,NO,1,0,0,0,0,0,0
GENE-12443,NO,1,422,422,382,365,649,764
GENE-12444,NO,1,0,0,0,0,0,0
GENE-12445,NO,1,129,119,140,210,150,192
GENE-12446,NO,1,307,266,173,299,261,397
GENE-12447,NO,1,0,0,0,0,0,0
GENE-12448,NO,1,0,0,0,0,0,0
GENE-12449,NO,1,0,0,0,0,0,0
GENE-12450,YES,1,0,0,0,0,0,0
GENE-12451,NO,1,543,906,651,454,447,444
GENE-12452,NO,1,0,0,0,0,0,0
GENE-12453,NO,1,3,6,5,3,2,1
GENE-12454,NO,1,0,0,0,0,0,0
GENE-12455,NO,1,0,0,0,0,0,0
GENE-12456,NO,1,5,2,4,5,4,5
GENE-12457,NO,1,101,128,113,164,130,124
GENE-12458,NO,1,0,0,0,0,0,0
GENE-12459,NO,1,55,69,56,48,69,58
GENE-12460,NO,1,116,67,71,103,47,36
GENE-12461,NO,1,0,0,0,0,0,0
GENE-12462,NO,1,0,0,0,0,0,0
GENE-12463,NO,1,0,0,0,0,0,0
GENE-12464,NO,1,0,0,0,0,0,0
GENE-12465,NO,1,0,0,0,0,0,0
GENE-12466,NO,1,0,0,0,0,0,0
GENE-12467,NO,1,0,0,0,0,0,0
GENE-12468,NO,1,0,0,0,0,0,0
GENE-12469,NO,1,0,0,0,0,0,0
GENE-12470,NO,1,72,34,54,50,67,54
GENE-12471,NO,1,6,9,3,8,8,6
GENE-12472,NO,1,3,4,4,4,3,6
GENE-12473,NO,1,0,0,0,0,0,0
GENE-12474,NO,1,0,0,0,0,0,0
GENE-12475,NO,1,468,698,560,689,643,526
GENE-12477,NO,1,0,0,0,0,0,0
GENE-12478,NO,1,0,0,0,0,0,0
GENE-12479,NO,1,0,0,0,0,0,0
GENE-12480,NO,1,840,862,1017,507,515,741
GENE-12481,NO,1,0,0,0,0,0,0
GENE-12482,NO,1,0,0,0,0,0,0
GENE-12483,NO,1,327,232,298,276,208,447
GENE-12484,NO,1,1,2,0,0,2,1
GENE-12485,NO,1,0,0,0,0,0,0
GENE-12486,NO,1,0,0,0,0,0,0
GENE-12487,NO,1,76,56,47,76,64,60
GENE-12488,NO,1,72,59,87,59,54,54
GENE-12489,NO,1,0,0,0,0,0,0
GENE-12490,YES,1,0,0,0,0,0,0
GENE-12491,NO,1,0,0,0,0,0,0
GENE-12492,NO,1,0,0,0,0,0,0
GENE-12493,NO,1,0,0,0,0,0,0
GENE-12494,NO,1,8,1,4,5,10,5
GENE-12495,NO,1,0,0,0,0,0,0
GENE-12496,NO,1,301,198,225,307,213,321
GENE-12497,NO,1,0,0,0,0,0,0
GENE-12498,NO,1,0,0,0,0,0,0
GENE-12499,NO,1,12,7,15,11,7,8
GENE-12500,NO,1,0,0,0,0,0,0
GENE-12501,NO,1,0,0,0,0,0,0
GENE-12502,NO,1,35,32,32,30,49,44
GENE-12503,NO,1,32,66,44,49,71,135
GENE-12504,NO,1,0,0,0,0,0,0
GENE-12505,NO,1,0,0,0,0,0,0
GENE-12506,NO,1,0,0,0,0,0,0
GENE-12507,NO,1,1,1,1,0,0,1
GENE-12508,NO,1,0,0,0,0,0,0
GENE-12509,NO,1,1,1,1,2,1,2
GENE-12510,NO,1,0,0,0,0,0,0
GENE-12511,NO,1,0,1,0,0,0,0
GENE-12512,NO,1,0,0,0,0,0,0
GENE-12513,NO,1,147,188,155,157,173,166
GENE-12514,NO,1,399,391,387,448,365,326
GENE-12515,NO,1,0,0,0,0,0,0
GENE-12516,NO,1,0,0,0,0,0,0
GENE-12517,NO,1,110,83,92,127,112,110
GENE-12518,NO,1,0,0,0,0,0,0
GENE-12519,NO,1,0,0,0,0,0,0
GENE-12520,NO,1,0,0,0,0,0,0
GENE-12521,NO,1,31,36,42,62,53,36
GENE-12522,NO,1,151,240,286,315,251,119
GENE-12523,NO,1,0,0,0,0,0,0
GENE-12524,NO,1,449,379,468,400,412,405
GENE-12525,NO,1,0,0,0,0,0,0
GENE-12526,NO,1,0,0,0,0,0,0
GENE-12527,NO,1,0,0,0,0,0,0
GENE-12528,NO,1,0,0,0,0,0,0
GENE-12529,NO,1,0,0,0,0,0,0
GENE-12530,NO,1,0,0,0,0,0,0
GENE-12531,NO,1,45,38,46,26,31,34
GENE-12532,NO,1,0,0,0,0,1,0
GENE-12533,NO,1,23,16,20,23,24,22
GENE-12534,NO,1,0,0,0,0,0,0
GENE-12535,NO,1,0,0,0,0,0,0
GENE-12536,NO,1,117,118,90,127,77,85
GENE-12537,NO,1,0,0,0,0,0,0
GENE-12538,NO,1,0,0,0,0,0,0
GENE-12539,NO,1,223,218,331,275,228,245
GENE-12540,NO,1,0,0,0,0,0,0
GENE-12541,NO,1,0,0,1,0,0,1
GENE-12542,NO,1,215,606,116,263,312,219
GENE-12543,NO,1,0,0,0,0,0,0
GENE-12544,YES,1,0,0,0,0,0,0
GENE-12545,NO,1,0,0,0,0,0,0
GENE-12546,YES,1,0,0,0,0,0,0
GENE-12547,NO,1,349,219,349,230,248,353
GENE-12548,NO,1,0,0,0,0,0,0
GENE-12549,NO,1,76,76,70,32,53,60
GENE-12550,NO,1,157,139,207,126,209,117
GENE-12551,NO,1,22,34,26,35,29,13
GENE-12552,YES,1,0,0,0,0,0,0
GENE-12553,NO,1,0,0,0,0,0,0
GENE-12554,NO,1,0,0,0,0,0,0
GENE-12555,NO,1,0,0,0,0,0,0
GENE-12556,NO,1,193,294,191,205,195,191
GENE-12557,NO,1,0,0,0,0,0,0
GENE-12558,NO,1,0,0,0,0,0,0
GENE-12559,NO,1,0,0,0,0,0,0
GENE-12560,NO,1,0,0,0,0,0,0
GENE-12561,NO,1,0,0,0,0,0,0
GENE-12562,NO,1,0,0,0,0,0,0
GENE-12563,NO,1,0,0,0,0,0,0
GENE-12564,YES,1,0,0,0,0,0,0
GENE-12565,NO,1,3160,1070,1630,2566,1870,2316
GENE-12566,NO,1,0,0,0,0,0,0
GENE-12567,NO,1,0,0,0,0,0,0
GENE-12568,NO,1,97,106,80,75,54,79
GENE-12569,NO,1,0,0,0,0,0,0
GENE-12570,NO,1,0,0,0,0,0,0
GENE-12571,NO,1,0,0,0,0,0,0
GENE-12572,NO,1,39,64,57,62,42,52
GENE-12573,NO,1,0,0,0,0,0,0
GENE-12574,NO,1,0,0,0,0,0,0
GENE-12575,NO,1,0,0,0,0,0,0
GENE-12576,NO,1,24,31,25,29,18,24
GENE-12577,NO,1,2091,1540,1953,2008,2761,1825
GENE-12578,NO,1,0,0,0,0,0,0
GENE-12579,NO,1,0,0,0,0,0,0
GENE-12580,NO,1,0,0,0,0,0,0
GENE-12581,NO,1,0,0,0,0,0,0
GENE-12582,NO,1,14,7,65,60,24,20
GENE-12583,NO,1,0,0,0,0,0,0
GENE-12584,NO,1,432,294,307,485,339,519
GENE-12585,NO,1,1,2,1,2,3,4
GENE-12586,NO,1,0,0,0,0,0,0
GENE-12587,NO,1,0,0,0,0,0,0
GENE-12588,NO,1,0,0,0,0,0,0
GENE-12589,NO,1,1230,1014,899,1191,1006,1066
GENE-12590,NO,1,0,0,0,0,0,0
GENE-12591,NO,1,0,0,0,0,0,0
GENE-12592,NO,1,25,22,15,22,24,7
GENE-12593,NO,1,77,102,42,83,115,64
GENE-12594,NO,1,1,0,0,0,0,0
GENE-12595,NO,1,0,0,0,0,0,0
GENE-12596,NO,1,0,0,0,0,0,0
GENE-12597,NO,1,2,1,0,2,0,0
